external_mall_id,block_id,average_dwell_time,median_dwell_time
25,6336,3231.0269521461896,3360.0
12,2859,311.7342702726896,240.0
16,1630,1189.5384715109872,720.0
24,2228,851.9552408648375,480.0
14,4963,435.2896050742495,240.0
14,5057,731.6912510085442,300.0
28,5730,363.37633105358844,240.0
33,6779,1163.9837398373984,180.0
12,2888,1113.2567022066144,420.0
23,5907,951.4531202894182,660.0
30,7494,350.45437141033824,180.0
33,6906,1234.7335368512865,840.0
32,11571,606.947665990142,300.0
14,5169,1882.6656403146762,660.0
16,1706,549.8703194161981,240.0
23,6056,343.1989695408395,180.0
7,4863,801.2292118582791,300.0
23,5980,534.3376760796243,360.0
32,11500,372.53510716925354,180.0
33,6841,350.4531395748441,180.0
14,5115,536.4952978056426,300.0
17,4288,299.6810059283951,120.0
28,5688,391.6644436162492,300.0
30,7379,627.0303181761385,360.0
36,1110,811.66952937135,480.0
14,5105,1118.3148323880564,300.0
30,7294,1084.0634900848681,780.0
32,11593,1018.5073429098788,300.0
14,5155,759.6644324928818,360.0
12,2825,819.5835332501679,180.0
10,4643,1339.2645635765434,360.0
15,411,594.2994134871418,360.0
16,1668,785.4669867947179,360.0
10,4495,1356.1844863731656,660.0
16,1877,429.20935627295574,180.0
17,4258,356.27607646369063,180.0
19,7220,3146.921347035213,2760.0
14,5096,376.08981735564015,180.0
16,1886,445.49748196542805,240.0
10,4555,615.0386930352537,240.0
26,6447,1216.5079365079366,780.0
30,7333,439.33232169954476,180.0
36,1247,750.2881475482641,420.0
16,1764,391.32050590421386,180.0
17,4292,457.18475073313783,240.0
18,11351,2223.7078248384782,2100.0
26,6446,689.8056350760886,480.0
15,601,1334.7837338262477,300.0
7,4867,319.0671873613207,180.0
13,7625,290.7068431427767,180.0
17,4376,768.0438072356823,420.0
18,11294,258.76967930029156,180.0
19,7022,313.14839533399106,180.0
26,6428,724.0583213446561,480.0
33,6819,486.55434958691075,240.0
19,7024,274.61546338965695,180.0
33,6759,250.54735693603212,120.0
7,44,952.2279266572638,420.0
17,4413,935.9591489361702,420.0
23,6012,232.1899394891219,180.0
33,6787,1230.7648557085981,420.0
10,4516,477.8674072967296,240.0
10,4594,431.1698659905831,240.0
28,5764,341.01457899434695,120.0
16,1675,651.5755036188855,300.0
17,4374,529.4319945866338,240.0
19,7114,1744.5729145829166,480.0
13,7529,528.8912082514735,300.0
18,11227,1564.7064178425126,1440.0
19,7050,1266.0287942411517,360.0
23,6104,299.6534063839924,180.0
28,5809,380.9314388813712,180.0
14,5239,2088.653511472864,1740.0
22,6721,5107.71855010661,3960.0
26,6479,1544.5882255663967,1500.0
30,7394,288.9608032620737,120.0
33,6774,253.25726456716873,120.0
7,4842,383.641797864037,180.0
7,4865,451.21186922841264,180.0
33,6874,2702.463321415362,900.0
23,6097,2347.517786561265,2160.0
14,5191,1035.5185311118667,360.0
33,6796,1980.6838950574825,1680.0
14,5243,2657.3960552413137,1980.0
32,11469,383.6682122617208,240.0
13,7549,853.4881625551482,600.0
15,445,295.85925925925926,180.0
22,6700,364.8876547038426,120.0
15,431,1980.3958115183245,1560.0
7,4843,1907.108971244313,840.0
15,537,514.3890722049689,180.0
14,4965,409.2227325947942,240.0
19,7138,413.75926399182214,300.0
26,6540,1729.6088502568155,1140.0
12,2887,504.04781436774874,300.0
25,6244,1794.6962002080402,1740.0
16,1829,393.390900390352,240.0
16,1628,3169.9983831851255,3060.0
16,1858,491.93253689388615,180.0
14,5108,317.5765920826162,180.0
17,4365,763.1559633027523,120.0
33,6848,884.7413793103449,120.0
18,11031,534.3882126841768,300.0
26,6458,439.0426660279878,300.0
33,6861,555.3477799666616,180.0
7,66,742.661904489235,360.0
13,7679,363.53237410071944,180.0
13,7738,335.605734549753,180.0
23,5931,656.6467563496598,360.0
28,5815,351.05479089465325,120.0
32,10933,734.6667110386369,480.0
13,7524,347.37400938678155,180.0
23,5914,1114.8186583177965,480.0
32,11536,1310.0104484403175,720.0
32,11602,2351.045419072889,1560.0
36,1111,300.57357528594906,240.0
19,7015,257.14211321147735,180.0
26,6411,502.3272906321118,300.0
7,42,927.1729050358374,540.0
14,5076,715.3928034122589,360.0
25,6349,343.49292979409574,180.0
17,4357,253.74331817954737,120.0
22,6620,503.93326318953854,180.0
30,7370,1161.2738853503186,780.0
30,7455,373.20135940771934,240.0
33,6829,344.56461362522464,180.0
24,2266,632.1472200469851,300.0
28,5768,1572.113274938345,300.0
33,6885,1663.5617967877695,1080.0
26,6450,213.1756218400962,120.0
19,7156,961.1943855372986,660.0
33,6739,514.6228994814655,300.0
17,4331,1062.4964214142572,300.0
17,4401,521.730899411407,240.0
24,2261,669.1937848779954,540.0
18,11319,685.4124748490946,240.0
25,6314,308.23412050978453,180.0
26,6565,602.6656379322438,240.0
17,4329,731.5413920432712,420.0
22,6641,858.3402197058367,240.0
14,5137,405.3983599482089,240.0
15,503,526.2286943571074,180.0
17,4341,2082.721396250808,1440.0
33,6881,598.5857582062669,420.0
24,2308,2031.149644529218,1860.0
30,7318,645.9684036783777,240.0
16,1850,1743.5321377712341,1200.0
36,1290,1522.9862475442044,1500.0
13,7526,490.01227095942266,240.0
17,4298,641.1344495435977,540.0
19,7032,275.40978481738136,180.0
12,2899,592.210231180236,300.0
10,4479,621.9062038522846,420.0
26,6533,605.1358620976808,420.0
33,6917,1594.0933254577674,420.0
25,6216,445.56726935052166,180.0
30,7319,365.9908130921911,300.0
33,6963,2060.033412887828,2040.0
36,1170,263.0507425742574,120.0
16,1812,630.6243417346363,360.0
17,4295,1647.4150777578236,480.0
24,2332,227.98558945270582,120.0
14,5014,1923.4250343878955,240.0
30,7359,756.7104633951952,540.0
12,2898,1424.9020764807794,600.0
24,2272,504.42531783086093,300.0
33,6785,2806.1922255086683,1320.0
13,7564,372.56846505147456,180.0
14,5095,756.1603198429241,240.0
16,1887,2281.709410288582,2340.0
15,551,627.2067426871591,300.0
16,1792,626.2635611799692,360.0
19,7084,602.7086614173228,300.0
36,1315,382.7529949558638,180.0
23,6092,473.0000357871381,180.0
28,5705,515.9404729546072,360.0
25,6150,344.6108417577883,240.0
32,11395,1625.6294536817102,1620.0
14,5145,737.1157605756832,360.0
30,7391,448.71852266368217,180.0
33,6826,415.452698895281,300.0
10,4572,353.4693396226415,180.0
22,6689,572.7298298251371,300.0
12,2935,778.453742043137,180.0
32,11377,353.7596427121397,180.0
32,11558,611.2587685113016,180.0
14,5019,414.9479085678744,180.0
12,2907,426.0694295956229,240.0
26,6435,375.87391898042785,240.0
32,11433,1370.4387504387505,1020.0
19,7067,338.65695280329425,180.0
15,471,2636.6732275220907,2760.0
7,26,472.216347170682,300.0
32,13578,569.8926716676284,240.0
33,6959,407.12288541334186,180.0
36,1094,262.2745018506312,180.0
18,11293,1085.5321206604754,720.0
19,4006,670.7321344667037,300.0
22,6590,2770.031795724698,2760.0
33,6863,414.6417285409655,180.0
19,7065,848.6571293076194,480.0
16,1676,2924.38298205751,1920.0
19,7076,565.5468897925326,420.0
19,7081,456.9365976145637,300.0
10,4529,718.0641118779513,420.0
23,5964,557.6147056820062,420.0
16,1672,475.30896906413153,180.0
19,7101,280.3671596124426,180.0
18,11200,454.2087542087542,180.0
19,7042,606.6410764753026,480.0
25,6226,1489.8257527226137,1020.0
7,61,2894.8488572130746,840.0
7,4809,276.42675698560544,120.0
10,4679,306.5242628279545,180.0
24,2262,525.3288772496118,360.0
33,6738,357.4421997477807,180.0
23,5911,1502.175384413195,540.0
15,488,885.5737163612349,360.0
19,7036,359.2577733199599,120.0
19,7098,2630.057215511761,2820.0
25,6236,807.2607421875,300.0
28,5833,674.7615390280598,360.0
33,6915,1385.9577677224736,540.0
30,7338,541.6169782718545,300.0
22,6656,1410.6590552802015,660.0
18,11144,320.0452488687783,120.0
30,7299,586.0680010967919,360.0
18,11188,2566.9940915805023,2580.0
18,11138,312.66096437635116,240.0
15,455,597.9250170116558,300.0
17,4334,1129.6833066232928,660.0
16,1778,458.4495921013003,240.0
17,4303,1907.21548802206,1500.0
10,4491,312.4360223147082,180.0
7,4825,522.6882591093117,300.0
16,1824,3362.7547642369163,3240.0
13,7521,414.0075172269785,240.0
16,1775,1226.1117963392373,540.0
23,5969,326.3233630282193,240.0
26,6376,303.4696772668164,180.0
19,7017,1002.9995627459554,180.0
7,33,2120.583886255924,1560.0
36,1090,173.76026729778644,120.0
13,7695,462.16319129646416,240.0
30,7383,378.30936927424614,240.0
33,6869,3068.7495478114074,1320.0
15,543,884.6423230647924,240.0
14,5228,1390.6945301953726,1200.0
17,4419,549.1667962415869,180.0
33,6817,599.4400254533884,240.0
33,6922,521.9337016574585,120.0
10,4625,465.2736482162123,300.0
12,2834,1282.7164694661408,900.0
24,2238,293.52319606282117,120.0
26,6523,801.7138415313208,420.0
32,12030,321.7327766179541,240.0
16,1782,2480.208554062343,1680.0
28,5784,962.371175618903,480.0
10,4505,477.4177885676451,240.0
30,7296,241.95813383810267,120.0
32,11440,3570.3814802738834,2880.0
13,7681,667.8662440570523,360.0
22,6710,576.9292541137058,240.0
23,6033,446.4499060251637,240.0
30,7440,528.6267953900405,240.0
7,4837,2171.7459624618073,540.0
12,2864,305.79142294287016,180.0
19,7007,251.1455924521321,120.0
10,4512,595.0086616785227,240.0
14,5044,558.0782122905028,180.0
14,5216,2662.0830910383147,1440.0
33,6876,2142.8571428571427,300.0
36,1284,429.8524265294936,300.0
18,11172,396.30950320235416,300.0
10,4586,341.97599501195054,180.0
36,1301,361.1247541727598,240.0
19,7074,1167.761301124133,540.0
19,7206,691.8187117458467,180.0
32,11647,304.047005795235,180.0
19,7200,320.0665270420106,180.0
33,6945,469.38305941845766,180.0
33,6972,391.0727224696204,240.0
10,4640,1130.2368330464717,660.0
19,7237,3006.883179533465,3000.0
14,4958,1192.280585106383,420.0
25,6212,1028.1345900920649,600.0
22,6691,411.9918162373291,180.0
25,6188,1683.6337969305068,1320.0
30,7408,406.83465959328026,180.0
33,6830,286.4623378510955,180.0
7,4827,429.0043423719,240.0
13,7546,308.65317367807563,180.0
14,4954,722.5166353864528,540.0
19,7173,305.35891209324916,120.0
28,5803,296.75361784496266,120.0
10,4486,535.4563106796116,180.0
22,6676,600.1661737783411,240.0
10,4719,1529.0999416421014,1200.0
13,7610,425.23436801145004,240.0
17,4277,579.5164690094931,240.0
30,7337,450.09129870640504,240.0
19,7045,1079.0711794871795,1020.0
19,7062,696.8504600688348,360.0
19,7229,1880.2642532724776,780.0
13,7714,1834.1856213262035,1740.0
33,6942,3797.491186839013,2820.0
10,4465,597.2273789649415,240.0
18,11120,313.5693160813309,180.0
19,7210,596.8785584683726,420.0
17,4434,452.1058879991917,300.0
10,4745,3217.053472537449,2640.0
10,4522,799.5931256061518,420.0
10,4627,567.9663394109397,300.0
13,7541,508.97954166300815,300.0
25,6280,561.9119715815361,240.0
26,6534,323.08245408362643,120.0
17,4403,3005.7950007395357,3120.0
33,6928,570.0457353767151,240.0
26,6384,423.5642109130994,300.0
7,890,287.4459752108003,180.0
18,11028,964.7811447811448,480.0
22,6635,529.8517381489842,180.0
32,11652,754.2129629629629,180.0
13,7673,1099.5182380122112,780.0
12,2893,664.9344911460231,240.0
14,4980,835.3921661608498,360.0
25,6190,841.9527245583479,540.0
10,4593,422.22409940369437,240.0
25,6214,288.0202416094064,120.0
36,1212,219.1392857142857,120.0
16,1633,339.5060749608547,180.0
32,11449,293.03707037182875,180.0
7,4797,435.85339248054686,240.0
7,4817,455.9485901955883,180.0
15,504,349.6568059016555,240.0
16,1662,3831.791593415375,2400.0
33,6736,610.9322158316742,300.0
33,6853,664.4269596199525,300.0
36,1283,260.77163712200206,180.0
7,4856,377.17229472589895,180.0
12,2980,546.2401587581257,420.0
13,7530,427.31209315010017,300.0
33,6982,4420.416687108538,4860.0
12,2811,688.6286683102226,300.0
14,5068,596.4060232652188,180.0
15,580,533.8923556942277,180.0
36,1156,482.1580547112462,300.0
12,2874,541.3251884189795,300.0
32,11634,625.4728468219823,300.0
16,1634,324.6599629531622,180.0
18,11280,906.8399452804377,480.0
26,6528,245.10697322516918,120.0
32,11460,388.1550826284579,300.0
10,4740,1135.9893252001525,660.0
26,6499,2588.6459254021565,2760.0
32,11403,362.43419858413506,180.0
25,6287,475.3993037695338,300.0
19,7242,632.0139671097094,300.0
12,2872,404.66169389936204,180.0
14,5047,444.12344551583357,240.0
28,5797,382.67445634534243,240.0
32,11552,395.1414755114693,240.0
22,6679,673.0490693739424,300.0
26,6564,308.17124155804845,180.0
14,5185,330.8737587304604,240.0
30,7328,348.2935153583618,240.0
10,4589,616.0671573137074,240.0
10,4746,3598.0577654112944,3960.0
23,6004,404.0603248259861,180.0
16,1626,2286.377900552486,2040.0
32,11565,2077.2615328064694,1440.0
13,7532,488.23807738867004,360.0
10,4720,2322.7267912536886,2400.0
30,7456,377.22195868730864,180.0
25,6209,391.5318224845481,240.0
14,5022,1684.3508287292818,300.0
10,4678,409.80004896759976,180.0
36,1081,255.46470023562264,180.0
26,6399,585.7629955025625,360.0
33,6904,552.1635912971633,240.0
12,2878,834.6549928252493,300.0
13,7556,297.19850402761796,180.0
14,5167,266.63115098836397,180.0
24,2290,369.4788367405701,180.0
28,5781,3746.855938853832,2460.0
24,2233,1922.7706107081558,1380.0
18,11087,612.9347826086956,300.0
28,5828,878.4279738391076,540.0
36,1173,251.66068609157458,180.0
15,418,341.5903259526751,180.0
25,6191,2759.5016820857863,960.0
26,6402,387.705609258304,240.0
28,5811,327.7100213219616,180.0
19,7259,416.4663229133097,240.0
25,6343,1537.5631389055923,1140.0
14,5016,1482.5592724910684,420.0
16,1872,2396.842105263158,660.0
19,7232,2838.4502946954813,2820.0
16,1670,363.07404399562165,180.0
32,11511,2848.6993203655966,3360.0
36,1152,534.5900552486188,420.0
17,4336,725.9472279869552,300.0
18,11098,645.8242289644303,480.0
19,7177,288.6013719512195,180.0
18,11154,354.0056550424128,180.0
32,11658,308.507268790597,180.0
15,482,359.41310064546974,240.0
30,7356,431.08244763182336,300.0
33,6871,422.1298229686791,180.0
18,11219,2857.6271186440677,1320.0
36,1127,413.5928971187729,180.0
22,6646,653.821358011854,180.0
26,6557,458.88414727495405,300.0
32,11504,599.7613576100407,240.0
32,11752,2301.818181818182,1620.0
36,1158,377.7037625678057,240.0
12,2855,902.6055797456293,420.0
16,1329,3907.0362622662346,4080.0
10,4676,473.5821213235396,240.0
36,1291,350.7944732297064,240.0
25,6198,917.5110031871301,240.0
32,11051,2264.9534505689376,2520.0
36,1153,454.55025819622915,240.0
16,1664,400.8140590549479,240.0
22,6670,386.00455259596487,180.0
23,5908,304.9451790149785,180.0
23,6094,300.24598019380255,180.0
32,11407,1789.4137260350096,300.0
36,1309,524.9277932607043,300.0
14,5135,1026.7775154081385,480.0
24,2314,364.85730528709496,240.0
30,7345,573.4930439300352,300.0
32,11533,1221.985295760799,360.0
13,7697,411.4825690985932,300.0
15,508,290.02133006694686,180.0
19,7069,879.4953350296862,300.0
15,562,541.6543266251346,240.0
19,7212,1770.2985381922997,660.0
24,2310,2593.3233605844493,2700.0
13,7536,554.9316054715623,240.0
22,6631,1354.5845489984554,180.0
23,6015,205.77960809767342,120.0
13,7749,2401.1396459679686,2460.0
17,4305,2461.5350329827065,1920.0
33,6821,314.7986191024166,180.0
18,11161,256.908966357132,180.0
30,7347,405.4660410469588,300.0
7,7807,3926.2699792496214,4440.0
26,6527,435.37227384333926,300.0
13,7730,294.9372373444667,180.0
25,6228,461.97740370378807,240.0
15,426,447.3611198688442,240.0
15,420,209.4016167769902,120.0
26,6468,466.86306022986906,300.0
33,6802,813.5364385591258,120.0
32,11457,290.8063907409737,180.0
17,4330,984.6398212874058,540.0
16,1743,2478.9812258862758,1200.0
16,1842,345.4620638386842,180.0
24,2260,395.55768365576193,240.0
12,2815,587.9425446458962,300.0
14,5071,1119.7332084075822,360.0
19,7048,2601.5136454003255,2100.0
25,6229,1245.5572762538525,840.0
36,1177,333.01047381546135,180.0
28,5793,299.4036374990243,180.0
32,11643,2034.2237903225807,1800.0
16,1864,1570.9733656174335,1080.0
23,6089,254.63758578546583,180.0
14,5020,444.2156185210781,180.0
14,4962,1625.5681935393127,1140.0
10,4721,1181.1909172507305,1080.0
16,1739,616.5121922248053,240.0
26,6410,314.4960178127944,180.0
13,7715,504.6518671219441,300.0
23,5947,1358.62910900242,360.0
25,6153,938.2166069367673,420.0
12,2988,438.22029977230943,300.0
13,7597,410.47352580340515,240.0
13,7604,809.202049328936,540.0
14,5072,225.15713134568895,120.0
15,516,649.5182837640175,300.0
15,456,345.1037237664362,240.0
16,1828,668.5931891592099,240.0
25,6281,461.7444903749725,240.0
23,5923,342.9875892330866,240.0
33,6790,456.1607142857143,180.0
7,4811,408.47728823841663,180.0
19,7128,554.2219781148337,240.0
23,6071,376.54649657977444,180.0
26,6531,1366.1237830644598,1080.0
32,11620,310.1882078614257,180.0
33,6914,814.1312896236257,540.0
26,6473,546.9310107724043,240.0
13,7567,386.937132634807,240.0
19,7112,323.7216610549944,120.0
13,7659,284.42398737506574,180.0
16,1677,290.4868696258424,120.0
13,7570,1416.5721649484535,240.0
13,7621,382.36242509777657,300.0
28,5836,443.6998209512936,180.0
30,7466,188.95195882184728,120.0
10,4649,445.96434838222996,240.0
30,7375,390.95545173389485,120.0
13,7782,4222.493120722501,3120.0
12,2816,1658.0282978748637,780.0
30,7360,1128.0487680975361,600.0
23,6098,371.0582397877723,240.0
36,1180,251.76938637896157,180.0
15,547,631.3830294931755,180.0
32,11474,1200.4335856847902,300.0
36,1230,1183.393107078344,540.0
10,4560,394.3148193063303,180.0
18,11314,936.1936236391913,480.0
22,6673,618.8960719459858,180.0
36,1299,268.5869504340521,180.0
23,5999,495.2904846645033,240.0
10,4696,149.33774378058024,120.0
26,6537,311.31418435302174,180.0
28,5703,298.43049234588335,180.0
14,5122,330.9102646868948,180.0
26,6493,473.11040297680313,360.0
28,5723,607.9963629600545,300.0
19,7238,2409.6125937769034,2460.0
36,1101,176.44808743169398,120.0
10,4705,2706.751795690343,1320.0
16,1678,1036.1210322209988,300.0
26,6488,2726.116928816721,2940.0
7,29,373.6942792776157,240.0
23,5995,461.67773771114065,300.0
26,6388,1037.328008271416,780.0
18,10908,1048.500681239263,300.0
23,6084,1348.3241252302025,1380.0
25,6156,436.83906976744186,180.0
33,6742,394.4353016767882,300.0
23,6103,422.5535854162216,180.0
25,6203,383.58413899397505,180.0
13,7554,465.8283661810469,300.0
17,4393,483.3550223668158,180.0
19,7046,377.18543046357615,180.0
19,7146,378.47679081746656,240.0
28,5731,347.31534860991275,180.0
13,7606,590.5131761442441,120.0
36,1161,429.2886565888159,240.0
22,6669,251.13212369026323,120.0
17,4426,497.59371088861076,240.0
23,5935,491.68876584584,240.0
33,6756,382.238389717473,240.0
22,6647,1595.4567832427663,480.0
30,7374,588.8502640784691,420.0
16,1814,354.22263893624273,180.0
17,4273,2404.8039326939224,1080.0
36,1242,1049.4849576477461,780.0
19,7047,1487.0456741609225,1320.0
24,2252,713.2772814853739,240.0
26,6452,729.6474997072256,420.0
32,11629,534.6340782122905,300.0
17,4440,970.6093782681447,660.0
32,11606,2781.3012884949285,2400.0
7,4911,791.204667444574,360.0
17,4327,685.0621857634295,180.0
23,5967,403.71474609078103,300.0
19,7059,544.3831480719089,240.0
32,10859,284.25418384671354,240.0
16,1665,1856.9444600754036,1440.0
22,6724,3961.8356902356904,4080.0
33,6913,1538.413883563717,540.0
18,11096,243.42273084651,180.0
26,6572,527.4867513096698,420.0
28,5744,944.8728473275631,360.0
30,7487,542.6516583248531,300.0
23,6101,922.815615249981,180.0
32,11055,303.83844150283653,120.0
7,4877,342.92527821939586,180.0
16,1760,1626.2781591414482,1200.0
14,5134,2323.7374071772724,1740.0
16,1759,630.1415374856282,240.0
22,6692,363.78777773877636,180.0
13,7575,519.2871652816251,360.0
18,11270,390.6639492043584,240.0
7,891,1938.1062469257256,960.0
23,6105,356.96701282834454,180.0
28,5796,1584.8403344906842,900.0
26,6483,2843.330539095245,3060.0
33,6778,1217.2202423378474,660.0
13,7572,438.13099367476025,240.0
23,5960,361.51244667796414,240.0
23,5998,960.3956043956044,480.0
12,2939,3177.8832798365916,1980.0
15,496,504.2994899028719,300.0
16,1654,3423.619079060903,2520.0
32,12026,1335.8022199798183,1260.0
22,6655,550.5447720197766,360.0
19,7029,309.97739474427806,180.0
19,7201,355.5553826661035,240.0
24,2313,316.1546151282906,180.0
26,6374,406.22881501598545,300.0
32,11458,497.31223126886835,240.0
12,2809,449.5633160492285,180.0
33,6808,408.01517067003795,300.0
24,2318,482.04985337243403,240.0
16,1838,1022.1491142690286,180.0
18,11163,409.08383628819314,240.0
23,6030,889.7326675817549,540.0
28,5725,729.4776559080044,480.0
36,1067,351.2234246591266,240.0
13,7680,487.47885300845877,240.0
14,5038,1337.8425655976675,1140.0
15,557,1437.8285364360074,360.0
23,5924,337.23143611006407,180.0
12,2894,573.1588326139469,240.0
24,2297,3587.11012987013,3900.0
16,1682,240.7454463683382,120.0
19,7121,375.40933230902834,180.0
32,11607,509.2162927466783,300.0
18,11149,1400.936952714536,240.0
19,7040,386.18074074074076,240.0
19,7165,329.35625136851326,120.0
24,2270,1320.2089356474512,900.0
24,2271,776.7389146552281,540.0
13,7699,333.91373178845936,240.0
33,6748,548.353085410707,360.0
22,6675,697.4659590512641,240.0
22,6642,1077.781328229796,420.0
26,6529,2506.8313491510303,2640.0
33,6823,3798.4875336152118,2700.0
10,4684,1093.1306056341768,660.0
14,5234,3431.8954248366013,2820.0
24,2234,2889.1693318350767,3060.0
32,11345,2737.5,2280.0
32,13574,381.3039902241857,180.0
14,5043,807.3178946676634,360.0
23,5979,837.8919416049134,540.0
17,4402,470.7258159816596,180.0
30,7306,1197.5325672654756,900.0
14,5126,340.2409264008704,180.0
15,493,270.7292539815591,180.0
26,6472,325.7306677879286,180.0
14,4991,385.7492115109605,180.0
18,11259,290.42942625835974,240.0
28,5660,1704.0773081606528,1140.0
14,5193,285.3143218842656,120.0
28,5750,246.8956818519068,180.0
28,5777,329.2033613445378,120.0
7,68,1444.0917771104002,540.0
15,417,675.3921251214106,360.0
15,522,394.112,180.0
16,1627,504.9494395233989,180.0
22,6699,458.8198163733741,240.0
25,6180,2477.6247745039086,2340.0
25,6321,733.644861798354,360.0
15,612,1551.8610538074176,1440.0
16,1839,634.7032316209604,300.0
14,5161,723.4293377331817,240.0
10,4618,379.229687455156,240.0
10,4619,181.0446498877191,120.0
18,10904,763.9717741935484,720.0
30,7384,449.74324112325473,300.0
33,6807,352.3042592412923,180.0
7,5,581.1624125738767,300.0
10,4547,1350.2069950035689,420.0
22,6626,2043.5117286801753,600.0
36,1207,538.9437098602191,240.0
33,6882,241.51638466481046,120.0
7,4870,441.00514181456293,180.0
16,1805,1768.4615805931207,1320.0
19,7082,478.5345710627401,240.0
24,2237,691.4375092781279,540.0
28,5832,578.6538421308317,300.0
30,7416,573.7435036238289,300.0
36,13813,870.2837593720525,720.0
7,60,521.4046179219351,240.0
13,7684,194.0560902247121,120.0
16,1652,2105.309712889432,2280.0
36,1199,249.3692228688805,180.0
23,5930,1168.0345394736842,360.0
26,6407,484.87693267697426,300.0
26,6518,2348.954898157129,2340.0
14,5218,1597.7581007730687,1320.0
25,6164,570.1023675783506,180.0
28,5678,1709.3491597759403,1740.0
15,425,501.8585252497225,240.0
15,432,481.9344784841509,180.0
17,4270,1149.1783512836143,300.0
17,4311,2698.513778365487,1080.0
19,7231,2940.9038665402,2760.0
30,7446,483.1262791083578,180.0
30,7395,679.4977029096477,360.0
30,7400,611.5090184740036,360.0
7,53,406.07830883937424,180.0
28,5759,635.2007411365759,420.0
28,5839,3143.6868327402135,2580.0
10,4544,678.7893462469733,180.0
16,1729,2502.8522518333793,2700.0
10,4508,323.3956834532374,180.0
18,11039,208.32874828060523,120.0
19,7266,2146.7001828153566,1260.0
26,6417,462.53610974249926,240.0
12,2928,3373.1298416565164,2460.0
16,1777,1180.0400635490778,300.0
36,1088,279.8256361922714,180.0
13,7688,388.1769152814826,180.0
15,438,317.3348024759374,180.0
25,6326,2123.489096573209,1320.0
28,5721,1122.095620529552,900.0
18,10958,782.1250617715477,600.0
28,5813,1434.0736630366928,240.0
28,5719,474.25626641008495,240.0
13,7566,1204.0832010692507,840.0
15,541,807.1363698082465,420.0
25,6327,1400.5221982550465,960.0
10,4712,316.97647368652065,180.0
19,7028,254.43364797334814,150.0
18,11307,2712.3666494044537,2760.0
30,7397,381.66029309141663,180.0
18,11175,1076.6583789159622,420.0
19,7226,3982.9521028037384,3060.0
18,11136,237.52776154295734,180.0
25,6166,473.83793012337145,240.0
10,4789,1637.0425760878563,1320.0
12,2869,412.1376908004548,180.0
28,5770,623.7882253193839,360.0
16,1862,2105.2750667902515,1800.0
25,6298,464.0099939817263,240.0
13,7694,295.94389326034894,180.0
13,7727,1162.66178585436,420.0
15,443,365.93142414755556,180.0
33,6873,1423.5761499148211,420.0
32,11358,928.8399847240787,300.0
32,11624,2768.108108108108,1500.0
15,519,293.5099703651615,180.0
23,6059,398.7678378112391,180.0
18,11266,208.29284934497818,120.0
7,4880,647.2538471162267,240.0
16,1762,909.3653649112653,300.0
33,6806,461.54049507329967,240.0
12,2822,984.6372239747634,300.0
14,5073,720.1899143946479,180.0
14,5207,3158.3756684491977,1920.0
16,1859,378.60005319620535,180.0
13,7558,350.51088253679603,180.0
23,6051,410.1144726083401,180.0
13,7596,514.5294380017841,300.0
10,4514,353.4706334599166,300.0
10,4541,563.7101235478517,180.0
24,2322,758.2134881643591,360.0
19,7136,381.8134616383115,180.0
23,5981,383.31285363899076,180.0
23,6133,2234.109407332732,540.0
25,6159,561.297093751789,300.0
30,7453,820.7318767365497,420.0
10,4494,409.6081424936387,180.0
12,2847,574.2039668505934,240.0
18,11191,2419.0258498877897,2400.0
25,6302,624.3692103707155,360.0
36,1205,269.7225077081192,180.0
22,6609,280.76032486607915,180.0
26,6549,529.4128553770087,300.0
36,13811,818.0815496524815,540.0
19,7267,139.93658845909957,60.0
33,6856,683.6497115888831,300.0
36,1293,389.56423826145704,240.0
33,6770,869.106729464357,240.0
10,4488,272.68210368425986,120.0
17,4337,1910.0531131568478,1920.0
25,6225,383.12343062122943,300.0
14,5210,533.6483786691256,300.0
32,9419,555.1453086078052,180.0
14,5189,1052.3424957431282,660.0
26,6574,300.2451637617315,240.0
33,6835,813.7954757462686,240.0
16,1820,3115.0379380028216,3180.0
25,6183,1390.0594116794668,1080.0
14,5075,849.8489631392356,360.0
26,6449,1949.9845758354757,1380.0
19,7005,539.1260581857787,240.0
25,6294,277.4290754682147,180.0
17,4418,439.6243637001931,120.0
18,11153,566.7864015394483,240.0
13,7579,342.7637375376768,180.0
14,5002,463.96021503036104,360.0
33,6758,382.2151805762491,240.0
19,7023,2259.25413358584,1680.0
14,5201,366.1852060874473,240.0
30,7418,470.1806914120548,180.0
18,11269,425.44830455585605,300.0
7,50,653.9782324429019,360.0
12,2860,578.830852605948,240.0
15,554,668.5093260680818,240.0
16,1696,340.47958797958796,180.0
33,6851,1459.3856280855732,360.0
28,5820,4881.60174291939,4380.0
30,7302,446.1266470289265,120.0
12,2873,1707.624420863847,360.0
22,6677,2663.728409767719,1680.0
7,35,1103.1543049069642,900.0
13,7616,461.5485996705107,180.0
16,1692,337.7627555126348,180.0
25,6171,497.0318750806556,240.0
25,6195,507.73467441903944,300.0
15,518,1382.6555271697853,180.0
23,6087,280.18172703346283,120.0
30,7336,660.5121504857462,420.0
10,4591,217.763529570013,120.0
23,6010,296.0803784354353,180.0
28,5727,1255.9996614391255,480.0
7,75,451.5243162221346,360.0
13,7640,426.7120227873522,240.0
23,5940,692.1725731895224,240.0
10,4548,391.50500800536173,180.0
