store_id,block_id,external_mall_id
540,,
13391,,
,,
11468,6199,25
15348,,
202,7601,13
,,
8906,,
14422,,
9764,,
7296,1110,36
317,7606,13
10059,5927,23
,,
1328,4470,10
9658,,
10217,5943,23
,,
14032,,
15423,,
2737,,
2404,,
10156,5982,23
235,,
10141,6093,23
1652,,
,5722,28
11858,,
14179,,
10301,6095,23
,,
,,
,,
3268,,
6591,,
,,
,,
,,
,,
10659,,
9791,,
14199,,
9979,,
11402,6165,25
7750,,
593,7244,19
13702,,
,,
11070,2289,24
,,
,,
718,7186,19
14336,,
1550,,
,,
12991,,
12855,,
11832,,
13908,,
10778,,
,,
651,7208,19
9942,5692,28
,,
12117,11480,32
13512,,
,,
11613,,
9352,11148,18
,,
,,
,,
193,7693,13
11413,6198,25
8877,,
2940,,
7955,,
7414,,
511,7098,19
10319,,
12458,,
1104,,
2636,,
15379,,
1308,4714,10
2904,,
9401,,
2452,,
15352,,
5940,22,7
14160,,
10477,,
10593,,
,,
13129,,
10633,,
10151,,
,,
15408,,
,,
9995,,
15385,,
14166,,
6960,,
,,
10876,,
10754,,
14341,,
13099,,
11611,,
10909,,
9794,5735,28
,,
,,
1174,4707,10
,,
14234,,
8046,,
,,
,,
2231,,
13795,,
2077,6796,33
,,
1887,7316,30
13158,,
,,
11324,6449,26
10216,5945,23
10515,,
9984,5721,28
9984,5742,28
2461,,
122,7612,13
13814,,
9934,,
,,
11426,6180,25
15422,,
608,,
6600,,
13696,,
,,
,,
12302,,
14245,,
,,
10,7637,13
12998,,
2004,,
10804,,
,,
7413,,
,,
9683,,
13930,,
,,
11395,6178,25
14207,,
,,
,,
8175,,
2113,,
,,
,,
2214,6799,33
878,,
15096,,
,,
314,7544,13
,,
13697,,
6977,,
9735,,
5111,1638,16
,,
8869,,
10058,,
,,
1460,3540,10
,,
13874,,
,,
3419,,
,,
,,
11333,6540,26
185,7619,13
9219,10910,18
2044,6771,33
7430,,
,,
9773,,
15378,,
10449,,
,,
12928,,
7495,,
15180,,
13408,,
,,
13977,,
,,
10641,,
,,
,,
,,
9425,11188,18
354,7023,19
13847,,
,,
6516,,
,,
13698,,
11049,2299,24
,,
1517,,
9753,,
10592,,
,,
11171,,
,,
,,
10390,,
765,,
,,
,,
,,
6598,,
6517,,
,,
14418,,
,,
,,
,,
14674,,
11525,,
12997,,
11529,6196,25
8821,,
13954,,
,,
1501,,
15321,,
2313,,
13670,,
,,
10085,5926,23
,,
12322,12026,32
14421,,
13684,,
9844,5744,28
9844,5785,28
6392,,
13567,,
7436,,
7232,1129,36
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
5473,,
4838,5211,14
,,
,,
2607,,
,,
,,
6148,,
,,
,,
6325,,
6326,,
,,
6743,,
6744,,
6907,,
6910,,
6917,,
,,
10812,,
,,
,,
,,
2667,,
2673,,
5603,483,15
2693,,
,,
,,
,,
,,
,,
,,
,,
,,
4303,,
,,
4294,,
,,
,,
,,
,,
,,
,,
12892,,
,,
,,
,,
,,
12913,,
,,
12714,,
,,
,,
12796,,
,,
12729,,
,,
,,
,,
,,
,,
,,
,,
,,
13283,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
13990,,
,,
,,
,,
,,
,,
,,
,,
14096,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
14768,,
,,
,,
,,
,,
,,
,,
15074,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
4597,,
4582,2844,12
,,
4593,,
4650,,
4669,2808,12
,,
3493,,
3494,,
3481,,
3516,,
3393,,
3421,,
3452,,
,,
5101,1782,16
5174,1676,16
,,
,,
,,
,,
,,
5172,1788,16
5317,1874,16
5354,1864,16
5361,2469,16
5363,1650,16
,,
,,
,,
5074,5016,14
4959,5016,14
,,
,,
4762,5153,14
,,
,,
,,
4904,5149,14
,,
,,
4980,5114,14
,,
3616,,
3617,,
3677,,
3683,,
3686,,
2992,,
3032,,
3056,,
2973,,
,,
,,
3099,,
3119,,
3149,,
3208,,
3245,,
3251,,
3250,,
,,
,,
,,
,,
,,
3766,,
3785,,
3845,,
,,
,,
,,
,,
,,
,,
,,
,,
3975,,
3999,,
,,
,,
3983,,
,,
3980,,
3988,,
,,
5886,4833,7
5883,33,7
6022,21,7
5938,36,7
5939,4918,7
5702,4299,17
,,
5703,4430,17
,,
,,
,,
5718,4305,17
5823,4306,17
5837,4437,17
,,
,,
5826,,
,,
5438,421,15
,,
5445,431,15
5630,422,15
5420,,
5583,464,15
,,
,,
,,
,,
,,
,,
4414,6684,22
4422,6704,22
4462,6702,22
4473,6661,22
4065,,
4049,,
4109,,
4144,,
4164,,
6099,,
6096,,
,,
,,
,,
,,
12926,,
,,
,,
12792,,
12795,,
12794,,
,,
,,
,,
13435,,
13447,,
13470,,
,,
,,
,,
13713,,
,,
,,
13857,,
,,
13869,,
,,
,,
14029,,
,,
,,
14155,,
14156,,
14162,,
14171,,
,,
,,
,,
,,
14378,,
14451,,
14509,,
,,
,,
,,
,,
,,
,,
,,
14662,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
15088,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
63,,
,,
,,
,,
,,
324,,
,,
,,
,,
396,,
,,
,,
,,
,,
,,
,,
,,
8931,,
,,
,,
924,,
,,
,,
,,
1279,,
1302,,
1043,,
,,
,,
,,
9524,,
,,
9538,,
,,
9557,,
9597,,
9586,,
,,
,,
,,
,,
,,
,,
11143,6551,26
,,
,,
,,
11227,,
11239,,
11260,,
11266,,
,,
,,
,,
,,
,,
,,
,,
,,
10625,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
10651,,
,,
,,
,,
,,
,,
10497,,
10387,,
,,
,,
,,
,,
11453,,
10984,2294,24
11019,2348,24
,,
,,
10705,,
11522,,
10453,,
11526,6185,25
11599,,
,,
11778,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
9104,,
,,
1728,,
,,
,,
,,
,,
,,
,,
2258,,
,,
,,
,,
9700,,
,,
9731,,
10060,,
,,
10150,,
,,
10171,,
,,
,,
9807,,
,,
9935,,
,,
9914,,
,,
9921,,
10010,,
10018,,
,,
,,
,,
,,
,,
2860,,
6572,,
6649,,
6662,,
,,
,,
,,
8465,,
,,
8468,,
8497,,
8510,,
8525,,
8518,,
,,
,,
8181,,
8259,,
,,
8279,,
8286,,
8319,,
8308,,
8315,,
8340,,
8347,,
8375,,
,,
,,
,,
,,
,,
6371,,
6390,,
6411,,
6424,,
6432,,
6469,,
6459,,
6423,,
6535,,
6537,,
,,
6166,,
6177,,
6211,,
6263,,
6261,,
6274,,
6284,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
6697,,
6771,,
6806,,
,,
6821,,
6836,,
,,
6739,,
8683,,
,,
,,
8672,,
8675,,
8754,,
8771,,
8769,,
8777,,
8776,,
8796,,
8807,,
7454,,
7574,,
7060,,
,,
7064,1295,36
7099,,
,,
7214,,
7236,,
7367,,
8019,,
8009,,
8023,,
8035,,
8040,,
6940,,
6944,,
6959,,
7002,,
7014,,
7026,,
,,
,,
,,
,,
,,
,,
7897,,
7886,,
7936,,
7747,,
7741,,
7778,,
7760,,
7800,,
,,
,,
,,
,,
8586,,
8647,,
8650,,
8656,,
,,
,,
8063,,
8068,,
8081,,
8084,,
8079,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
6787,,
11434,6157,25
13167,,
141,7539,13
,,
7407,,
12167,11530,32
,,
14269,,
1476,4599,10
,,
14085,,
,,
,,
,,
15041,,
,,
,,
8791,,
9455,11288,18
,,
14591,,
,,
14441,,
12406,11459,32
8585,,
2612,,
1849,7430,30
,,
13140,,
11299,6455,26
12845,,
,,
13849,,
9996,5681,28
6314,,
85,,
,,
8252,,
,,
,,
11117,6402,26
15526,,
2794,,
12980,,
12788,,
,,
11910,,
870,,
,,
9162,,
12981,,
,,
,,
8368,,
9427,,
9740,,
,,
5624,580,15
12869,,
,,
,,
,,
,,
154,7639,13
10561,,
1058,,
9728,,
15398,,
,,
14460,,
316,7615,13
134,7697,13
,,
11297,6459,26
587,7218,19
,,
9266,11303,18
,,
13043,,
15357,,
1408,4586,10
,,
468,,
,,
,,
14112,,
240,,
,,
14082,,
,,
,,
,,
10820,,
13396,,
10036,5717,28
847,,
,,
,,
6306,,
1968,6853,33
9279,,
1583,,
14358,,
,,
,,
14571,,
15060,,
13075,,
14233,,
12096,11439,32
9424,11039,18
,,
1541,,
,,
11063,2317,24
1256,4669,10
1783,7377,30
10924,,
14672,,
,,
12777,,
10744,,
2159,6989,33
,,
7905,,
11626,,
,,
2339,,
9317,,
,,
14466,,
695,7201,19
443,,
,,
,,
,,
11536,6277,25
13799,,
,,
1139,4474,10
,,
,,
,,
536,7189,19
10318,6024,23
,,
,,
,,
,,
4575,2908,12
,,
,,
,,
,,
,,
,,
,,
6145,,
,,
6671,,
,,
7481,,
10816,,
2696,,
12747,,
,,
13046,,
,,
,,
,,
,,
13815,,
13773,,
,,
,,
,,
,,
15339,,
,,
4611,2981,12
3486,,
5162,1754,16
,,
,,
,,
,,
,,
,,
,,
5374,1736,16
,,
,,
,,
,,
,,
4840,5157,14
4803,,
,,
4915,5131,14
5044,5081,14
,,
,,
3653,,
3718,,
3731,,
3020,,
,,
,,
,,
,,
5872,37,7
,,
,,
,,
5712,4312,17
,,
,,
5696,4308,17
3307,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
3314,,
,,
,,
,,
,,
,,
,,
3315,,
,,
5634,547,15
,,
5434,433,15
,,
5615,,
5636,,
5650,,
4397,6663,22
,,
,,
,,
4443,,
,,
4087,,
,,
,,
,,
,,
13682,,
13707,,
14030,,
,,
14402,,
,,
14630,,
14641,,
14914,,
,,
14996,,
,,
,,
248,,
620,,
,,
516,,
,,
,,
,,
,,
,,
,,
512,7233,19
8957,,
8999,,
,,
,,
,,
1228,,
1406,,
1438,,
,,
,,
,,
,,
,,
,,
,,
,,
10435,,
,,
11969,,
11938,,
,,
1553,,
,,
,,
1674,,
1828,,
,,
2037,,
,,
,,
,,
2089,6814,33
9761,,
,,
,,
,,
10237,,
10265,6024,23
,,
2810,,
,,
,,
2961,,
,,
6633,,
6647,,
,,
,,
8490,,
,,
8229,,
,,
,,
,,
,,
,,
8302,,
8313,,
,,
6378,,
,,
6404,,
6482,,
6465,,
6156,,
6182,,
6200,,
,,
6279,,
,,
,,
,,
6767,,
,,
7546,,
,,
,,
7127,,
,,
7191,,
7230,,
7273,,
7379,,
,,
7995,,
8037,,
,,
6875,,
6975,,
7017,,
,,
7809,,
7670,,
7737,,
7754,,
7803,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
82,7673,13
82,7674,13
7915,,
8857,,
,,
463,7192,19
,,
,,
1464,4702,10
,,
15528,,
,,
9671,,
,,
,,
,,
10232,6017,23
12433,,
10949,,
9383,8731,18
,,
6321,,
,,
,,
109,7715,13
,,
9220,11228,18
8811,,
9799,5713,28
8216,,
15310,,
9690,,
8856,,
,,
14320,,
,,
13889,,
,,
,,
9898,5688,28
2725,,
9106,,
,,
10325,6099,23
,,
7443,,
9832,5712,28
,,
,,
,,
2484,,
4807,5041,14
6323,,
4302,,
4356,,
4642,2974,12
5319,1827,16
,,
,,
,,
5495,487,15
5531,450,15
,,
,,
,,
,,
,,
,,
,,
,,
9245,11300,18
,,
9727,,
10122,6016,23
,,
,,
,,
6613,,
8381,,
8474,,
8542,,
8556,,
,,
8200,,
8360,,
,,
,,
6400,,
6402,,
6467,,
,,
,,
6818,,
6728,,
8674,,
8782,,
7332,,
7988,,
8014,,
6946,,
,,
,,
7692,,
,,
8593,,
,,
8580,,
8085,,
2175,6970,33
9389,10908,18
8333,,
,,
6137,,
,1279,36
9744,,
1796,7484,30
,,
,,
12434,,
1633,7483,30
,,
13695,,
6386,,
14068,,
2326,,
15100,,
8261,,
9071,,
11730,,
12622,,
11584,,
13742,,
1309,4724,10
8894,,
14213,,
9374,11244,18
15432,,
2840,,
7257,1229,36
9868,5877,28
14769,,
1483,4489,10
13778,,
12664,,
14665,,
,,
,,
15248,,
12635,,
10819,,
12647,,
,,
265,7765,13
11497,6183,25
11497,6226,25
7453,,
13302,,
7204,1312,36
13726,,
311,7671,13
,,
729,7226,19
6770,,
,,
2901,,
,,
862,,
,,
9315,,
8275,,
10348,,
,,
6416,,
11957,,
15391,,
9189,,
14122,,
678,7212,19
2437,,
,,
,,
10116,6139,23
,,
11384,6259,25
976,,
,,
9052,,
,,
10784,,
,,
2375,,
634,7044,19
2525,,
12852,,
,,
,,
3945,,
9387,,
,,
14369,,
,,
10796,,
2862,,
,,
,,
,,
455,7271,19
9450,10904,18
1456,4789,10
13551,,
,,
,,
8292,,
14884,,
11383,6339,25
14920,,
2942,,
,,
12110,11788,32
10955,2253,24
14246,,
14719,,
739,,
,,
14625,,
13216,,
,,
,,
,,
12057,,
12400,11511,32
1303,4725,10
13548,,
,,
3076,,
,,
8,7782,13
7299,1151,36
10756,,
,,
,,
9432,11283,18
5817,4363,17
819,,
979,,
,,
15255,,
15191,,
,,
15265,,
,,
,,
11329,6577,26
9390,11298,18
6659,,
13669,,
,,
,,
,,
11261,,
,,
,,
11972,,
,,
,,
14447,,
704,7042,19
,,
1454,4764,10
304,7772,13
,,
,,
10425,,
7056,1098,36
13895,,
1951,6982,33
,,
10242,6123,23
9760,,
10045,,
11328,6441,26
,,
,,
,,
11093,6403,26
14667,,
,,
,,
1416,,
,,
13215,,
12111,11578,32
13839,,
4680,,
,,
14277,,
14354,,
12010,,
,,
,,
9998,5758,28
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
2509,,
4074,,
,,
,,
,,
,,
9980,,
4362,,
,,
,,
13119,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
15359,,
4578,2948,12
,,
,,
,,
3519,,
3525,,
3527,,
3359,,
3375,,
,,
3443,,
3439,,
3448,,
3458,,
,,
,,
,,
5150,,
5333,1628,16
5389,1850,16
5389,1865,16
,,
5129,1822,16
,,
5003,5260,14
5017,5230,14
,,
4791,,
5068,5243,14
,,
,,
,,
5084,5035,14
,,
3715,,
,,
,,
3121,,
3092,,
3109,,
3141,,
3241,,
,,
3899,,
,,
,,
,,
,,
,,
3940,,
,,
6057,4835,7
,,
5870,,
5998,4909,7
6008,4919,7
6066,7807,7
5852,4363,17
,,
,,
,,
,,
5748,,
5785,4442,17
,,
3353,,
3341,,
3349,,
,,
,461,15
5561,473,15
,,
,,
,,
,,
4110,,
4248,,
4182,,
4238,,
4275,,
4281,,
6105,,
12572,,
,,
12965,,
,,
,,
,,
,,
14011,,
14013,,
14027,,
,,
,,
,,
14679,,
,,
15126,,
15130,,
,,
,,
,,
,,
,,
,,
,,
,,
558,,
,,
391,,
700,,
,,
871,,
,,
,,
1025,,
,,
9517,,
,,
,,
,,
11341,,
,,
,,
,,
11524,,
11523,,
10724,,
12333,,
11847,,
11932,,
,,
9084,,
,,
9168,,
9436,,
1565,,
1577,,
,,
1884,,
2002,,
2163,,
,,
,,
9755,,
,,
10229,6137,23
10252,,
10261,,
10305,6003,23
10008,5752,28
,,
,,
,,
6629,,
8517,,
8480,,
,,
6512,,
,,
,,
,,
,,
6849,,
8804,,
7632,,
7622,,
,,
7226,,
7244,1265,36
7261,,
7317,1133,36
7312,,
7418,,
7344,,
8034,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
10364,,
,,
,,
,,
,,
,,
8962,,
10124,6071,23
11440,6184,25
783,,
14715,,
13438,,
384,7152,19
,,
,,
2856,,
14840,,
352,7677,13
352,7563,13
11925,,
,,
9726,,
,,
,,
9708,,
11945,,
11421,6318,25
13468,,
,,
,,
9360,11194,18
9687,,
14886,,
,,
7378,,
,,
,,
,,
13688,,
1461,4562,10
2883,,
,,
4199,,
12540,,
14837,,
11118,6380,26
,,
11161,6541,26
10675,,
13351,,
13735,,
2872,,
9544,,
,,
1052,,
14117,,
9879,5809,28
,,
6869,,
15153,,
12209,11626,32
1003,,
12335,11657,32
10571,,
7241,1078,36
12040,,
15155,,
14836,,
14800,,
,,
,,
,,
2954,,
,,
4378,6606,22
15185,,
,,
11992,,
9420,11173,18
7351,,
1110,,
10206,6062,23
15149,,
14943,,
,,
13425,,
11713,,
7303,1072,36
10974,2339,24
12666,,
8013,,
2464,,
11121,6385,26
,,
,,
2820,,
86,,
4746,,
2625,,
8936,,
5900,45,7
10433,,
9375,11162,18
12748,,
14131,,
5252,1784,16
,,
12048,,
,,
8920,,
,,
12011,,
,,
14226,,
10803,,
,,
9049,,
13535,,
,,
,,
13863,,
,,
12726,,
9007,,
1681,7452,30
,,
11914,,
11350,6422,26
11193,6558,26
6562,,
,,
947,,
9487,11107,18
11119,6377,26
10585,,
12627,,
348,7713,13
,,
1287,4512,10
10355,,
,,
12836,,
11326,6503,26
1799,7397,30
1102,,
14936,,
2378,,
13187,,
,11033,18
1518,,
12174,11564,32
9300,11137,18
9273,11201,18
1750,7400,30
14214,,
9346,11116,18
15474,,
13458,,
8698,,
,,
14218,,
15205,,
1694,7399,30
,,
15251,,
13212,,
227,7523,13
8825,,
,,
,,
,,
12407,11499,32
9373,11146,18
11405,,
,,
10303,5910,23
12584,,
14042,,
10874,,
,,
,,
9331,,
12613,,
5416,,
11889,,
,,
2618,,
9902,5793,28
12478,,
10316,6055,23
,,
12689,,
1397,4529,10
15400,,
12417,,
,,
14216,,
7329,1194,36
11873,,
2106,6904,33
9933,5718,28
,,
,,
2235,6929,33
6352,,
1846,7393,30
13444,,
,,
10482,,
14562,,
14359,,
10922,,
,,
,,
,,
,,
7157,13815,36
10101,6058,23
13223,,
10573,,
,,
,,
9057,,
10368,,
,,
,,
8950,,
,,
14457,,
,6779,33
9312,11124,18
9890,5714,28
,,
9841,5807,28
12482,,
12420,,
14034,,
,,
,,
9337,11286,18
2642,,
,,
10098,6051,23
2200,6935,33
,,
8234,,
2151,,
,,
14722,,
2435,,
1143,4555,10
13273,,
6879,,
2629,,
7848,,
7479,,
10349,,
14050,,
566,7183,19
13636,,
10000,5815,28
,,
11983,,
11618,,
1897,7482,30
11444,6306,25
11788,,
,,
,,
10839,,
9082,,
9295,11126,18
,,
6479,,
15481,,
7327,1149,36
12504,,
10951,,
1545,,
416,7014,19
10932,,
7408,,
,,
13530,,
11146,6525,26
12487,,
7358,,
2915,,
9779,5719,28
13509,,
232,7518,13
13171,,
,,
,,
2228,6931,33
14799,,
11331,6473,26
,,
5682,4408,17
3219,,
11796,,
9446,11177,18
1339,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
5572,511,15
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
2538,,
,,
2545,,
,,
,,
2573,,
,,
5605,485,15
5469,,
,,
5503,,
3549,,
,,
,,
,,
6291,,
,,
,,
6702,,
6708,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
9584,,
4308,,
,,
,,
,,
4293,,
4299,,
4310,,
,,
4324,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
12834,,
,,
13103,,
,,
13286,,
,,
,,
,,
,,
,,
,,
,,
,,
14139,,
,,
,,
,,
,,
,,
,,
,,
,,
15356,,
,,
,,
,,
,,
,,
4531,,
4581,,
,,
4688,2922,12
,,
,,
,,
4683,2864,12
4579,,
4632,2811,12
,,
4545,,
,,
4586,2863,12
4646,13554,12
,,
,,
4654,2854,12
4675,2860,12
,,
3492,,
3365,,
3405,,
3467,,
5094,1767,16
,,
,,
,,
,,
,,
,,
,,
5098,1672,16
,,
5176,1786,16
,,
,,
,,
,,
5223,1721,16
,,
,,
,,
,,
,,
5138,1785,16
5180,1803,16
,,
,,
,,
5225,,
,,
5183,,
,,
5229,1725,16
5245,1866,16
5289,1777,16
5294,1688,16
5331,1653,16
,,
,,
,,
,,
,,
4736,5095,14
4950,5012,14
4946,5022,14
4989,5010,14
4836,,
,,
,,
,,
,,
4871,5071,14
5066,4992,14
5081,5123,14
,,
,,
,,
4809,5125,14
,,
,,
4886,5075,14
4888,5126,14
4985,5128,14
,,
4745,5136,14
,,
,,
4899,5047,14
5072,5110,14
,,
,,
,,
3668,,
,,
3633,,
,,
3657,,
,,
,,
3704,,
3707,,
2981,,
,,
2990,,
2970,,
3002,,
,,
3096,,
,,
,,
2978,,
,,
3065,,
,,
3083,,
3082,,
,,
3085,,
3098,,
3101,,
3122,,
3132,,
3150,,
3151,,
3156,,
,,
,,
3238,,
,,
,,
3193,,
,,
3198,,
3206,,
3211,,
3254,,
3298,,
,,
,,
,,
,,
3854,,
3762,,
3757,,
,,
3770,,
,,
,,
3849,,
3787,,
3784,,
3822,,
3803,,
3804,,
3812,,
3909,,
3926,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
3938,,
3943,,
,,
4005,,
,,
3929,,
3994,,
5906,6,7
5917,57,7
5893,62,7
,,
,,
,,
,,
,,
,,
,,
5882,2,7
5941,56,7
5975,,
5899,58,7
,,
6068,45,7
,,
,,
5863,,
,,
,,
6050,,
6083,4864,7
5661,,
,,
,,
,,
,,
,,
,,
,,
5704,4369,17
5765,4409,17
5780,4366,17
5821,4279,17
,,
5672,4400,17
5671,4362,17
5671,,
,,
,,
,,
,,
,,
,,
5693,,
,,
5711,4417,17
,,
,,
5772,4416,17
5778,4415,17
,,
,,
,,
,,
,,
,,
,,
3544,,
3545,,
,,
,,
,,
,,
,,
3574,,
3609,,
3611,,
5564,545,15
,,
5510,488,15
,,
,,
5408,499,15
5547,,
5559,519,15
,,
,,
5424,563,15
,,
,,
5504,554,15
5537,583,15
5542,,
5625,557,15
5644,570,15
4369,6646,22
4377,6648,22
,,
4506,6630,22
,,
,,
,,
,,
,,
,,
,,
,,
4391,6695,22
4454,6620,22
4467,6680,22
4496,6622,22
,,
,,
4039,,
,,
,,
,,
,,
4102,,
,,
,,
4118,,
4120,,
4128,,
4132,,
,,
4162,,
4150,,
4190,,
,,
4205,,
4274,,
4277,,
,,
,,
,,
12503,,
12563,,
,,
,,
,,
13363,,
,,
13452,,
13513,,
13657,,
,,
,,
,,
14167,,
,,
,,
14353,,
14518,,
14803,,
,,
15150,,
,,
,,
,,
,,
,,
,,
253,,
318,,
330,7703,13
,,
,,
,,
383,7187,19
,,
,,
,,
,,
,,
,,
,,
482,,
591,,
,,
,,
,,
,,
,,
,,
781,,
925,,
836,,
,,
,,
,,
1147,4562,10
,,
1165,,
1204,,
,,
1260,,
1330,,
1415,4486,10
1457,4496,10
964,,
980,,
1011,,
,,
1084,,
,,
,,
,,
,,
,,
9513,,
,,
,,
,,
,,
,,
,,
,,
9526,,
,,
,,
9554,,
,,
9545,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
10356,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
11428,,
,,
,,
,,
,,
10980,,
11045,,
10718,,
10590,,
12321,,
12095,11445,32
12340,,
12311,,
,,
11922,,
,,
11654,,
12015,,
,,
,,
,,
,,
9340,,
9402,,
,,
,,
,,
,,
,,
,,
,,
9113,,
,,
9139,,
,,
,,
,,
,,
,,
,,
,,
1740,,
1741,,
1684,,
,,
,,
1782,,
,,
1840,7401,30
,,
,,
,,
2017,,
,,
,,
2016,,
,,
2083,,
2094,,
2145,,
2201,6919,33
2198,,
2276,,
2277,,
,,
2381,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
10105,,
,,
,,
,,
10169,5997,23
10290,,
9797,,
,,
,,
2705,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
2825,,
,,
2854,,
2918,,
2923,,
6554,,
6569,,
,,
8391,,
,,
8540,,
8549,,
8190,,
,,
8242,,
8312,,
,,
,,
6353,,
6364,,
,,
,,
6409,,
6415,,
6431,,
6276,,
,,
,,
,,
,,
6785,,
6790,,
,,
6852,,
6713,,
6731,,
6732,,
,,
,,
,,
8768,,
,,
7482,,
,,
7500,,
7517,,
7545,,
,,
7556,,
,,
7593,,
7116,,
7057,,
,,
,,
,,
,,
,,
,,
7172,1193,36
7209,,
,,
7222,,
7288,1212,36
7391,,
,,
8053,,
,,
6958,,
7011,,
,,
,,
7822,,
,,
,,
,,
8589,,
8620,,
8658,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
98,,
7412,,
13527,,
13871,,
15500,,
,,
692,7123,19
198,,
,,
11484,6270,25
14191,,
2432,,
,,
,,
15480,,
8985,,
12615,,
,,
7427,,
1519,,
1893,7381,30
,,
1123,4739,10
,,
12377,,
,,
10918,,
14317,,
12050,,
748,,
,,
11359,6555,26
9197,,
10285,5947,23
12446,,
,,
,,
11598,,
10920,,
11773,,
11951,,
,7491,30
6446,,
14361,,
,,
12475,,
,,
,,
8648,,
15542,,
9210,11294,18
,,
12024,,
2627,,
,,
14362,,
,,
10859,,
15249,,
8902,,
,,
13473,,
10406,,
14170,,
702,7104,19
12673,,
,,
15541,,
,,
,,
13691,,
,,
8983,,
14425,,
,,
,,
8193,,
13417,,
,,
,,
,,
13892,,
1658,7372,30
15351,,
13902,,
,,
159,7741,13
,,
,,
12389,,
,,
13717,,
13621,,
12298,,
14651,,
9873,,
,,
9613,,
,,
10024,,
12027,,
14065,,
15547,,
1213,4723,10
,,
1380,4589,10
2011,6772,33
13209,,
,,
2613,,
11433,6154,25
13716,,
433,,
12570,,
2206,6832,33
9775,,
10423,,
11835,,
,,
,,
,,
12817,,
,,
,,
6338,,
7433,,
,,
15544,,
12790,,
12590,,
7846,,
1093,,
,,
,,
,,
13471,,
10164,6048,23
,,
,,
15416,,
13211,,
1870,7467,30
,,
7439,,
,,
12105,11067,32
12717,,
8225,,
,,
,,
12009,,
,,
12701,,
,,
,,
11849,,
2430,,
,,
1318,4711,10
1561,,
8883,,
9045,,
9231,,
9286,11219,18
1323,3535,10
12581,,
10729,,
,,
14333,,
,,
,,
,,
12837,,
,,
7893,,
14891,,
10284,6083,23
11086,,
13180,,
7448,,
14140,,
9639,,
11013,,
,,
14806,,
6434,,
8049,,
1776,,
,,
10795,,
173,7545,13
10652,,
9889,,
15059,,
15484,,
,,
,,
493,,
15141,,
,,
,,
11047,2241,24
7050,,
10168,6012,23
12934,,
2458,,
10204,6026,23
9171,,
2119,,
,,
8499,,
13173,,
11769,,
13549,,
8277,,
2407,,
9978,5691,28
9693,,
,,
9410,,
12329,,
6881,,
14825,,
,,
13760,,
14125,,
,,
14718,,
9278,,
10930,,
,,
15129,,
10472,,
12501,,
,,
,,
14390,,
13038,,
12914,,
9703,,
2653,,
13494,,
14231,,
300,7682,13
,,
7130,1267,36
12324,,
7722,,
11952,,
,,
,,
,,
8628,,
9151,,
13356,,
,,
,,
10611,,
500,4013,19
13526,,
6618,,
13014,,
12184,,
14178,,
10762,,
2111,6830,33
,,
,,
15034,,
12421,,
13557,,
,4950,26
11210,6574,26
12921,,
,,
12103,,
12917,,
10942,,
,,
,,
12152,,
,,
8256,,
6656,,
6605,,
12850,,
299,7719,13
